,city,year,weekofyear,week_start_date,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
890,sj,2007,24,2007-06-11,0.08591429,62.42,300.55,300.564285714,295.97571428599997,298.4,25.3,76.1628571429,62.42,17.37,28.5428571429,34.4,23.9,47.6,21
891,sj,2007,25,2007-06-18,0.2087,15.76,301.145714286,301.37142857099997,296.085714286,298.9,4.2,74.16,15.76,17.4885714286,29.014285714299998,33.9,24.4,4.3,34
892,sj,2007,26,2007-06-25,0.1632,46.08,301.097142857,301.30714285700003,296.54,299.3,9.7,76.3285714286,46.08,17.9471428571,29.271428571399998,33.9,25.0,1.5,25
893,sj,2007,27,2007-07-02,0.1635714,19.09,301.015714286,301.107142857,296.155714286,299.1,20.5,74.9214285714,19.09,17.5128571429,28.842857142899998,33.3,24.4,17.3,34
894,sj,2007,28,2007-07-09,0.1797571,1.13,300.971428571,301.0,296.17714285700004,298.7,11.56,75.24142857140001,1.13,17.5614285714,28.8714285714,33.3,24.4,10.0,33
895,sj,2007,29,2007-07-16,0.0914,40.7,300.947142857,301.085714286,296.13285714299997,298.8,22.32,75.1428571429,40.7,17.505714285699998,28.5714285714,33.3,24.4,21.3,40
896,sj,2007,30,2007-07-23,0.11485710000000002,85.11,300.495714286,300.542857143,296.872857143,298.4,40.34,80.80857142859999,85.11,18.3514285714,28.5714285714,33.3,25.0,69.8,42
897,sj,2007,31,2007-07-30,0.2433714,1.02,301.081428571,301.171428571,296.062857143,299.1,8.3,74.2642857143,1.02,17.4671428571,28.6285714286,32.8,24.4,14.5,36
898,sj,2007,32,2007-08-06,0.11585710000000002,37.75,301.17,301.257142857,296.91571428599997,299.0,21.41,77.7657142857,37.75,18.407142857100002,28.6142857143,31.7,24.4,6.4,72
899,sj,2007,33,2007-08-13,0.1259429,72.44,300.987142857,301.092857143,296.922857143,299.0,25.69,78.64,72.44,18.411428571400002,28.3857142857,31.7,23.3,24.9,75
900,sj,2007,34,2007-08-20,0.2724857,34.47,300.911428571,301.064285714,296.801428571,298.9,56.82,78.4614285714,34.47,18.3057142857,28.4571428571,33.9,23.9,35.3,76
901,sj,2007,35,2007-08-27,0.1315429,62.56,300.828571429,300.978571429,296.532857143,299.0,30.89,77.5642857143,62.56,18.0,28.3857142857,33.9,23.9,20.1,92
902,sj,2007,36,2007-09-03,0.20218570000000002,30.77,301.218571429,301.242857143,296.445714286,298.9,19.74,75.3457142857,30.77,17.87,28.3142857143,33.3,23.9,25.9,71
903,sj,2007,37,2007-09-10,0.18748570000000003,10.37,301.11714285700003,301.15,296.288571429,298.8,22.24,75.19571428569999,10.37,17.72,28.8714285714,33.9,25.0,10.4,112
904,sj,2007,38,2007-09-17,0.1319286,70.39,301.217142857,301.30714285700003,296.56142857099996,298.9,26.14,75.97,70.39,18.0371428571,28.3,32.8,24.4,26.9,106
905,sj,2007,39,2007-09-24,0.1446286,94.37,301.052857143,301.178571429,296.51,299.0,16.15,76.4057142857,94.37,17.981428571400002,28.1714285714,32.2,24.4,21.3,101
906,sj,2007,40,2007-10-01,0.1177286,74.5,301.022857143,301.028571429,296.642857143,299.1,17.6,77.19,74.5,18.1185714286,27.985714285700002,32.8,22.2,86.6,170
907,sj,2007,41,2007-10-08,0.12634289999999998,108.26,300.79,300.94285714299997,296.835714286,299.3,21.98,79.1785714286,108.26,18.3757142857,28.1285714286,33.3,23.9,14.5,135
908,sj,2007,42,2007-10-15,0.1897571,17.56,301.492857143,301.635714286,296.354285714,299.4,8.3,73.8671428571,17.56,17.845714285699998,29.1,33.9,24.4,10.2,106
909,sj,2007,43,2007-10-22,0.1764,16.48,301.007142857,301.092857143,295.874285714,299.0,15.66,73.66142857140001,16.48,17.275714285699998,27.9571428571,32.2,24.4,8.6,68
910,sj,2007,44,2007-10-29,0.1235286,137.55,299.458571429,299.542857143,296.02,297.7,174.64,81.5942857143,137.55,17.502857142899998,26.2,30.6,22.2,89.2,48
911,sj,2007,45,2007-11-05,0.1728833,15.25,300.604285714,300.685714286,295.838571429,298.2,10.3,75.35,15.25,17.2957142857,27.4428571429,32.2,22.8,4.1,48
912,sj,2007,46,2007-11-12,0.2025429,42.0,299.934285714,300.185714286,295.638571429,297.5,21.4,77.4814285714,42.0,17.0828571429,26.8142857143,31.1,22.8,65.7,26
913,sj,2007,47,2007-11-19,0.15628570000000003,73.37,299.821428571,299.885714286,295.75285714299997,297.9,43.4,78.52571428569999,73.37,17.1871428571,26.9,31.1,22.8,40.4,33
914,sj,2007,48,2007-11-26,0.1290857,15.95,299.09,299.19285714299997,293.351428571,297.3,9.78,70.7271428571,15.95,14.7685714286,25.4428571429,28.9,22.2,36.4,29
915,sj,2007,49,2007-12-03,0.08900000000000001,17.85,299.02,299.021428571,294.288571429,297.1,68.0,75.36857142859999,17.85,15.6757142857,25.842857142899998,29.4,22.8,34.5,17
916,sj,2007,50,2007-12-10,0.1431714,31.3,298.9,298.971428571,294.77428571400003,297.0,66.72,78.0157142857,31.3,16.13,25.771428571399998,28.9,22.2,30.2,12
917,sj,2007,51,2007-12-17,0.15017139999999998,62.11,298.668571429,298.757142857,294.977142857,296.2,50.53,80.1785714286,62.11,16.3442857143,25.0714285714,28.9,21.7,108.2,13
918,sj,2007,52,2007-12-24,0.14457779999999998,0.0,298.602857143,298.75,293.928571429,295.5,2.36,75.44857142859999,0.0,15.318571428599999,25.0857142857,28.3,21.1,16.8,17
919,sj,2008,1,2008-01-01,0.1955571,0.0,298.038571429,298.12142857099997,293.51428571400004,296.6,27.99,76.1485714286,0.0,14.911428571400002,25.4,29.4,22.2,55.5,15
920,sj,2008,2,2008-01-08,0.2442857,37.24,298.142857143,298.228571429,293.595714286,296.3,37.66,76.13142857140001,37.24,14.98,24.971428571399997,28.3,21.1,64.8,14
921,sj,2008,3,2008-01-15,0.10884289999999999,0.0,297.627142857,297.87142857099997,293.02,295.3,4.1,75.6428571429,0.0,14.488571428599998,24.4285714286,27.8,20.6,2.5,15
922,sj,2008,4,2008-01-22,0.16021429999999998,81.22,297.968571429,298.12857142900003,293.635714286,296.4,27.16,77.1671428571,81.22,15.065714285699999,24.528571428600003,27.8,21.1,83.1,10
923,sj,2008,5,2008-01-29,0.17094289999999998,0.0,298.021428571,298.178571429,292.957142857,294.3,2.7,73.5657142857,0.0,14.408571428599998,24.5714285714,28.9,20.0,3.1,9
924,sj,2008,6,2008-02-05,0.27117140000000006,0.0,297.237142857,297.278571429,291.537142857,295.4,19.7,70.6428571429,0.0,13.225714285699999,24.214285714299997,27.2,21.1,35.9,2
925,sj,2008,7,2008-02-12,0.1492714,0.0,297.838571429,297.907142857,292.94142857099996,296.5,10.17,74.22857142859999,0.0,14.367142857100001,24.8,28.3,21.1,6.4,6
926,sj,2008,8,2008-02-19,0.22812860000000001,0.0,297.907142857,298.05714285700003,293.13428571400004,296.4,8.3,74.7857142857,0.0,14.5385714286,24.9,28.3,21.7,13.3,8
927,sj,2008,9,2008-02-26,0.11734289999999999,0.0,297.765714286,298.071428571,292.50285714299997,296.3,6.46,72.66,0.0,13.9671428571,24.7428571429,27.8,21.1,12.9,5
928,sj,2008,10,2008-03-04,0.1541857,0.0,297.87857142900003,298.007142857,293.052857143,295.5,6.5,74.6814285714,0.0,14.4742857143,25.1142857143,29.4,21.1,13.0,1
929,sj,2008,11,2008-03-11,0.14101429999999998,0.0,297.595714286,297.642857143,292.197142857,296.1,9.38,71.9342857143,0.0,13.7214285714,25.3285714286,28.9,22.2,4.4,2
930,sj,2008,12,2008-03-18,0.08800000000000001,0.0,297.404285714,297.435714286,292.205714286,294.9,0.9,72.91571428569999,0.0,13.7371428571,25.2,30.0,20.6,0.5,3
931,sj,2008,13,2008-03-25,0.29624290000000003,27.19,296.958571429,296.957142857,292.095714286,294.4,7.55,74.2471428571,27.19,13.6442857143,25.0428571429,30.0,21.1,1.8,4
932,sj,2008,14,2008-04-01,0.06638571,3.82,298.081428571,298.228571429,293.23571428599996,296.5,3.67,74.6,3.82,14.6628571429,26.2428571429,30.6,22.2,0.5,3
933,sj,2008,15,2008-04-08,0.1412143,16.96,297.46,297.564285714,292.732857143,295.8,35.0,75.0271428571,16.96,14.184285714300001,25.0,29.4,21.7,30.7,1
934,sj,2008,16,2008-04-15,0.2098429,0.0,297.63,297.778571429,292.27428571400003,295.9,4.82,72.2857142857,0.0,13.8585714286,25.3142857143,29.4,21.7,11.2,3
935,sj,2008,17,2008-04-22,0.09058571,0.0,298.672857143,298.69285714299997,294.28,295.9,2.17,76.96,0.0,15.671428571400002,27.0428571429,31.7,23.3,0.3,5
